Trucksize, $ ,Customer Name,job_name_clean,job code,material_clean,final_direction,date_time,Truck #_clean,material_materials,id_materials,material_clean_materials,direction_materials,id_trucks,truck_number_trucks,trucking_company_trucks,notes_trucks,truck_size_trucks,phone_trucks,license_plate_trucks,active_trucks,truck_number_clean_trucks,id_customers,customer_name_customers,full_address_customers,contact_person_customers,phone_number_customers,notes_customers,job_code_alljobs,job_name_alljobs,customer_alljobs,tax_exempt_alljobs,active_alljobs,source_updated_at_alljobs
Axle 4_5, $165.00 ,MREX,University Hts. Debris Removal (2788),2788,Other Clean Hard Fill (rubble & mixed material),IN,2026-04-07T09:04:00,pratt809,Other Clean Hard Fill (rubble & mixed material),18,other clean hard fill (rubble & mixed material),IN,159,PRATT809,Pratt Trucking,,Axle 4_5,216-633-1766,,True,pratt809,93,MREX,"8616 Euclid-Chardon Road, Kirtland, OH, 44094",,,,2788,Univ Hts Debris Removal (2788),City of University Heights,Y,1,
Axle 4_5, $165.00 ,Shook Construction Co. ,Bedford,Bedford,Other Clean Hard Fill (rubble & mixed material),IN,2026-04-07T09:08:00,rl09,Other Clean Hard Fill (rubble & mixed material),18,other clean hard fill (rubble & mixed material),IN,162,RL09,RL COLE,,Axle 4_5,216-707-9550,,True,rl09,121,Shook Construction Co. ,"6860 W. Snowville Rd. Ste. 100, Brecksville, OH, 44141",,9372766666,invoices@shookconstruction.com,Bedford,Bedford,Shook Construction Co. ,N,1,2026-02-23T08:01:00
Axle 4_5, $165.00 ,Shook Construction Co. ,Bedford,Bedford,Other Clean Hard Fill (rubble & mixed material),IN,2026-04-07T09:10:00,rl21,Other Clean Hard Fill (rubble & mixed material),18,other clean hard fill (rubble & mixed material),IN,209,RL21,Legacy Data (Unknown Hauler),,Axle 4_5,,,True,rl21,121,Shook Construction Co. ,"6860 W. Snowville Rd. Ste. 100, Brecksville, OH, 44141",,9372766666,invoices@shookconstruction.com,Bedford,Bedford,Shook Construction Co. ,N,1,2026-02-23T08:01:00
Axle 4_5, $165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,Other Clean Hard Fill (rubble & mixed material),IN,2026-04-07T09:12:00,rht247,Other Clean Hard Fill (rubble & mixed material),18,other clean hard fill (rubble & mixed material),IN,161,RHT247,RH 24 7 TRUCKING,,Axle 4_5,,PNT2020,True,rht247,93,MREX,"8616 Euclid-Chardon Road, Kirtland, OH, 44094",,,,2777,Cuy Co Central Svc Camp (2777),Gilbane Building Company,Y,1,
Axle 4_5, $165.00 ,MREX,University Hts. Debris Removal (2788),2788,Other Clean Hard Fill (rubble & mixed material),IN,2026-04-07T09:14:00,pratt810,Other Clean Hard Fill (rubble & mixed material),18,other clean hard fill (rubble & mixed material),IN,160,PRATT810,Pratt Trucking,,Axle 4_5,216-633-1766,Temp tag,True,pratt810,93,MREX,"8616 Euclid-Chardon Road, Kirtland, OH, 44094",,,,2788,Univ Hts Debris Removal (2788),City of University Heights,Y,1,
Axle 4_5, $165.00 ,Shook Construction Co. ,Bedford,Bedford,Other Clean Hard Fill (rubble & mixed material),IN,2026-04-07T09:14:00,rl14,Other Clean Hard Fill (rubble & mixed material),18,other clean hard fill (rubble & mixed material),IN,216,RL14,Legacy Data (Unknown Hauler),,Axle 4_5,,,True,rl14,121,Shook Construction Co. ,"6860 W. Snowville Rd. Ste. 100, Brecksville, OH, 44141",,9372766666,invoices@shookconstruction.com,Bedford,Bedford,Shook Construction Co. ,N,1,2026-02-23T08:01:00
Axle 4_5, $165.00 ,MREX,University Hts. Debris Removal (2788),2788,Other Clean Hard Fill (rubble & mixed material),IN,2026-04-07T09:15:00,cs008,Other Clean Hard Fill (rubble & mixed material),18,other clean hard fill (rubble & mixed material),IN,23,CS008,C & S TRUCKING,Foxy,Axle 4_5,216-244-5175,PLL5990,True,cs008,93,MREX,"8616 Euclid-Chardon Road, Kirtland, OH, 44094",,,,2788,Univ Hts Debris Removal (2788),City of University Heights,Y,1,
Axle 4_5, $165.00 ,MREX,University Hts. Debris Removal (2788),2788,Other Clean Hard Fill (rubble & mixed material),IN,2026-04-07T09:15:00,cpro33,Other Clean Hard Fill (rubble & mixed material),18,other clean hard fill (rubble & mixed material),IN,442,CPRO33,Legacy Data (Unknown Hauler),,Axle 4_5,,,True,cpro33,93,MREX,"8616 Euclid-Chardon Road, Kirtland, OH, 44094",,,,2788,Univ Hts Debris Removal (2788),City of University Heights,Y,1,
Axle 4_5, $165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,Other Clean Hard Fill (rubble & mixed material),IN,2026-04-07T09:17:00,jdh05,Other Clean Hard Fill (rubble & mixed material),18,other clean hard fill (rubble & mixed material),IN,88,JDH05,JDH MANAGEMENT LLC,,Axle 4_5,,Temp Tag,True,jdh05,93,MREX,"8616 Euclid-Chardon Road, Kirtland, OH, 44094",,,,2777,Cuy Co Central Svc Camp (2777),Gilbane Building Company,Y,1,
Axle 4_5, $165.00 ,MREX,University Hts. Debris Removal (2788),2788,Other Clean Hard Fill (rubble & mixed material),IN,2026-04-07T09:20:00,has813,Other Clean Hard Fill (rubble & mixed material),18,other clean hard fill (rubble & mixed material),IN,438,HAS813,Legacy Data (Unknown Hauler),,Axle 4_5,,,True,has813,93,MREX,"8616 Euclid-Chardon Road, Kirtland, OH, 44094",,,,2788,Univ Hts Debris Removal (2788),City of University Heights,Y,1,
Axle 4_5, $165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,Other Clean Hard Fill (rubble & mixed material),IN,2026-04-07T09:22:00,met94,Other Clean Hard Fill (rubble & mixed material),18,other clean hard fill (rubble & mixed material),IN,444,MET94,Legacy Data (Unknown Hauler),,Axle 4_5,,,True,met94,93,MREX,"8616 Euclid-Chardon Road, Kirtland, OH, 44094",,,,2777,Cuy Co Central Svc Camp (2777),Gilbane Building Company,Y,1,
TriAxle, $120.00 ,Shook Construction Co. ,Bedford,Bedford,Other Clean Hard Fill (rubble & mixed material),IN,2026-04-07T09:22:00,ee10,Other Clean Hard Fill (rubble & mixed material),18,other clean hard fill (rubble & mixed material),IN,443,EE10,Legacy Data (Unknown Hauler),,TriAxle,,,True,ee10,121,Shook Construction Co. ,"6860 W. Snowville Rd. Ste. 100, Brecksville, OH, 44141",,9372766666,invoices@shookconstruction.com,Bedford,Bedford,Shook Construction Co. ,N,1,2026-02-23T08:01:00
Axle 4_5, $165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,Other Clean Hard Fill (rubble & mixed material),IN,2026-04-07T09:24:00,mak23,Other Clean Hard Fill (rubble & mixed material),18,other clean hard fill (rubble & mixed material),IN,98,MAK23,Makupson Logistics,,Axle 4_5,,,True,mak23,93,MREX,"8616 Euclid-Chardon Road, Kirtland, OH, 44094",,,,2777,Cuy Co Central Svc Camp (2777),Gilbane Building Company,Y,1,
Axle 4_5, $165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,Broken Concrete,IN,2026-04-07T09:30:00,ets111,Broken Concrete,11,broken concrete,IN,284,ETS111,Legacy Data (Unknown Hauler),,Axle 4_5,,,True,ets111,93,MREX,"8616 Euclid-Chardon Road, Kirtland, OH, 44094",,,,2777,Cuy Co Central Svc Camp (2777),Gilbane Building Company,Y,1,
Axle 4_5, $165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,Other Clean Hard Fill (rubble & mixed material),IN,2026-04-07T09:39:00,del05,Other Clean Hard Fill (rubble & mixed material),18,other clean hard fill (rubble & mixed material),IN,44,DEL05,Delano Trucking,,Axle 4_5,,Temp tag,True,del05,93,MREX,"8616 Euclid-Chardon Road, Kirtland, OH, 44094",,,,2777,Cuy Co Central Svc Camp (2777),Gilbane Building Company,Y,1,
Tandem, $90.00 ,Credit Card Sales,Credit-Ready Rock Concrete,Credit-Ready Rock Concrete,Other Clean Hard Fill (rubble & mixed material),IN,2026-04-07T09:41:00,mbg12,Other Clean Hard Fill (rubble & mixed material),18,other clean hard fill (rubble & mixed material),IN,286,MBG12,Legacy Data (Unknown Hauler),,Tandem,,,True,mbg12,40,Credit Card Sales,"Enter Customer Name for Job, Garfield Hts., OH, 44125",,,,Credit-Ready Rock Concrete,Credit-Ready Rock Concrete,Credit Card Sales,N,1,2026-03-30T11:47:00
Axle 4_5, $165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,Other Clean Hard Fill (rubble & mixed material),IN,2026-04-07T09:42:00,mak22,Other Clean Hard Fill (rubble & mixed material),18,other clean hard fill (rubble & mixed material),IN,97,MAK22,Makupson Logistics,,Axle 4_5,,Temp tag,True,mak22,93,MREX,"8616 Euclid-Chardon Road, Kirtland, OH, 44094",,,,2777,Cuy Co Central Svc Camp (2777),Gilbane Building Company,Y,1,
Axle 4_5, $165.00 ,MREX,University Hts. Debris Removal (2788),2788,Other Clean Hard Fill (rubble & mixed material),IN,2026-04-07T09:43:00,king3,Other Clean Hard Fill (rubble & mixed material),18,other clean hard fill (rubble & mixed material),IN,445,KING3,Legacy Data (Unknown Hauler),,Axle 4_5,,,True,king3,93,MREX,"8616 Euclid-Chardon Road, Kirtland, OH, 44094",,,,2788,Univ Hts Debris Removal (2788),City of University Heights,Y,1,
Axle 4_5, $165.00 ,MREX,University Hts. Debris Removal (2788),2788,Other Clean Hard Fill (rubble & mixed material),IN,2026-04-07T09:43:00,eddy201,Other Clean Hard Fill (rubble & mixed material),18,other clean hard fill (rubble & mixed material),IN,264,EDDY201,Legacy Data (Unknown Hauler),,Axle 4_5,,,True,eddy201,93,MREX,"8616 Euclid-Chardon Road, Kirtland, OH, 44094",,,,2788,Univ Hts Debris Removal (2788),City of University Heights,Y,1,
Axle 4_5, $165.00 ,MREX,University Hts. Debris Removal (2788),2788,Other Clean Hard Fill (rubble & mixed material),IN,2026-04-07T09:44:00,has2753,Other Clean Hard Fill (rubble & mixed material),18,other clean hard fill (rubble & mixed material),IN,439,HAS2753,Legacy Data (Unknown Hauler),,Axle 4_5,,,True,has2753,93,MREX,"8616 Euclid-Chardon Road, Kirtland, OH, 44094",,,,2788,Univ Hts Debris Removal (2788),City of University Heights,Y,1,
Axle 4_5, $165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,Other Clean Hard Fill (rubble & mixed material),IN,2026-04-07T09:46:00,del03,Other Clean Hard Fill (rubble & mixed material),18,other clean hard fill (rubble & mixed material),IN,42,DEL03,Delano Trucking,,Axle 4_5,,PMZ9967,True,del03,93,MREX,"8616 Euclid-Chardon Road, Kirtland, OH, 44094",,,,2777,Cuy Co Central Svc Camp (2777),Gilbane Building Company,Y,1,
Axle 4_5, $165.00 ,"Miller Pipeline, LLC",Lee Rd.,Lee Rd.,Other Clean Hard Fill (rubble & mixed material),IN,2026-04-07T09:50:00,clell6,Other Clean Hard Fill (rubble & mixed material),18,other clean hard fill (rubble & mixed material),IN,411,clell6,Clell Construction LLC,,Axle 4_5,,,True,clell6,89,"Miller Pipeline, LLC","PO Box 34141, Indianapolis, IN, 46234",Nancy Hunt,3176535361,apinfo@millerpipeline.com,Lee Rd.,Lee Rd.,Utilities Construction Co.,N,1,2026-01-05T10:01:00
Axle 4_5, $165.00 ,MREX,University Hts. Debris Removal (2788),2788,Other Clean Hard Fill (rubble & mixed material),IN,2026-04-07T09:50:00,rar835,Other Clean Hard Fill (rubble & mixed material),18,other clean hard fill (rubble & mixed material),IN,244,RAR835,Legacy Data (Unknown Hauler),,Axle 4_5,,,True,rar835,93,MREX,"8616 Euclid-Chardon Road, Kirtland, OH, 44094",,,,2788,Univ Hts Debris Removal (2788),City of University Heights,Y,1,
Axle 4_5, $165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,Other Clean Hard Fill (rubble & mixed material),IN,2026-04-07T09:51:00,clehaul01,Other Clean Hard Fill (rubble & mixed material),18,other clean hard fill (rubble & mixed material),IN,282,CLEHAUL01,Legacy Data (Unknown Hauler),,Axle 4_5,,,True,clehaul01,93,MREX,"8616 Euclid-Chardon Road, Kirtland, OH, 44094",,,,2777,Cuy Co Central Svc Camp (2777),Gilbane Building Company,Y,1,
Axle 4_5, $165.00 ,MREX,University Hts. Debris Removal (2788),2788,Other Clean Hard Fill (rubble & mixed material),IN,2026-04-07T09:52:00,mak21,Other Clean Hard Fill (rubble & mixed material),18,other clean hard fill (rubble & mixed material),IN,237,MAK21,Legacy Data (Unknown Hauler),,Axle 4_5,,,True,mak21,93,MREX,"8616 Euclid-Chardon Road, Kirtland, OH, 44094",,,,2788,Univ Hts Debris Removal (2788),City of University Heights,Y,1,
Axle 4_5, $165.00 ,InfraSource Construction LLC.,Ardmore Rd. 402951771,Ardmore Rd. 402951771,Other Clean Hard Fill (rubble & mixed material),IN,2026-04-07T09:52:00,pet331,Other Clean Hard Fill (rubble & mixed material),18,other clean hard fill (rubble & mixed material),IN,233,PET331,Legacy Data (Unknown Hauler),,Axle 4_5,,,True,pet331,150,InfraSource Construction LLC.,,,,,Ardmore Rd. 402951771,Ardmore Rd. 402951771,InfraSource Construction LLC.,New,1,2026-05-11T18:36:09.993771+00:00
Axle 4_5, $165.00 ,Shook Construction Co. ,Bedford,Bedford,Other Clean Hard Fill (rubble & mixed material),IN,2026-04-07T09:56:00,rl07,Other Clean Hard Fill (rubble & mixed material),18,other clean hard fill (rubble & mixed material),IN,241,RL07,Legacy Data (Unknown Hauler),,Axle 4_5,,,True,rl07,121,Shook Construction Co. ,"6860 W. Snowville Rd. Ste. 100, Brecksville, OH, 44141",,9372766666,invoices@shookconstruction.com,Bedford,Bedford,Shook Construction Co. ,N,1,2026-02-23T08:01:00
Axle 4_5, $165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,Other Clean Hard Fill (rubble & mixed material),IN,2026-04-07T09:58:00,c2h22,Other Clean Hard Fill (rubble & mixed material),18,other clean hard fill (rubble & mixed material),IN,240,C2H22,Legacy Data (Unknown Hauler),,Axle 4_5,,,True,c2h22,93,MREX,"8616 Euclid-Chardon Road, Kirtland, OH, 44094",,,,2777,Cuy Co Central Svc Camp (2777),Gilbane Building Company,Y,1,
TriAxle, $120.00 ,Credit Card Sales,Credit-Ready Rock Concrete,Credit-Ready Rock Concrete,Other Clean Hard Fill (rubble & mixed material),IN,2026-04-07T09:58:00,mbg32,Other Clean Hard Fill (rubble & mixed material),18,other clean hard fill (rubble & mixed material),IN,447,MBG32,Legacy Data (Unknown Hauler),,TriAxle,,,True,mbg32,40,Credit Card Sales,"Enter Customer Name for Job, Garfield Hts., OH, 44125",,,,Credit-Ready Rock Concrete,Credit-Ready Rock Concrete,Credit Card Sales,N,1,2026-03-30T11:47:00
Axle 4_5, $165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,Other Clean Hard Fill (rubble & mixed material),IN,2026-04-07T10:00:00,gace36,Other Clean Hard Fill (rubble & mixed material),18,other clean hard fill (rubble & mixed material),IN,274,GACE36,Legacy Data (Unknown Hauler),,Axle 4_5,,,True,gace36,93,MREX,"8616 Euclid-Chardon Road, Kirtland, OH, 44094",,,,2777,Cuy Co Central Svc Camp (2777),Gilbane Building Company,Y,1,
Axle 4_5, $165.00 ,Shook Construction Co. ,Bedford,Bedford,Other Clean Hard Fill (rubble & mixed material),IN,2026-04-07T10:04:00,lee14,Other Clean Hard Fill (rubble & mixed material),18,other clean hard fill (rubble & mixed material),IN,435,LEE14,Legacy Data (Unknown Hauler),,Axle 4_5,,,True,lee14,121,Shook Construction Co. ,"6860 W. Snowville Rd. Ste. 100, Brecksville, OH, 44141",,9372766666,invoices@shookconstruction.com,Bedford,Bedford,Shook Construction Co. ,N,1,2026-02-23T08:01:00
Axle 4_5, $165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,Other Clean Hard Fill (rubble & mixed material),IN,2026-04-07T10:05:00,ets111,Other Clean Hard Fill (rubble & mixed material),18,other clean hard fill (rubble & mixed material),IN,284,ETS111,Legacy Data (Unknown Hauler),,Axle 4_5,,,True,ets111,93,MREX,"8616 Euclid-Chardon Road, Kirtland, OH, 44094",,,,2777,Cuy Co Central Svc Camp (2777),Gilbane Building Company,Y,1,
Axle 4_5, $165.00 ,MREX,University Hts. Debris Removal (2788),2788,Other Clean Hard Fill (rubble & mixed material),IN,2026-04-07T10:06:00,pratt807,Other Clean Hard Fill (rubble & mixed material),18,other clean hard fill (rubble & mixed material),IN,157,PRATT807,Pratt Trucking,,Axle 4_5,216-633-1766,M465085 (Temp),True,pratt807,93,MREX,"8616 Euclid-Chardon Road, Kirtland, OH, 44094",,,,2788,Univ Hts Debris Removal (2788),City of University Heights,Y,1,
Axle 4_5, $165.00 ,MREX,University Hts. Debris Removal (2788),2788,Other Clean Hard Fill (rubble & mixed material),IN,2026-04-07T10:06:00,bum716,Other Clean Hard Fill (rubble & mixed material),18,other clean hard fill (rubble & mixed material),IN,13,BUM716,BUMBLEBEE TRUCKING,,Axle 4_5,,,True,bum716,93,MREX,"8616 Euclid-Chardon Road, Kirtland, OH, 44094",,,,2788,Univ Hts Debris Removal (2788),City of University Heights,Y,1,
Axle 4_5, $165.00 ,MREX,University Hts. Debris Removal (2788),2788,Other Clean Hard Fill (rubble & mixed material),IN,2026-04-07T10:07:00,ss38,Other Clean Hard Fill (rubble & mixed material),18,other clean hard fill (rubble & mixed material),IN,440,SS38,Legacy Data (Unknown Hauler),,Axle 4_5,,,True,ss38,93,MREX,"8616 Euclid-Chardon Road, Kirtland, OH, 44094",,,,2788,Univ Hts Debris Removal (2788),City of University Heights,Y,1,
Axle 4_5, $165.00 ,MREX,University Hts. Debris Removal (2788),2788,Other Clean Hard Fill (rubble & mixed material),IN,2026-04-07T10:10:00,pratt804,Other Clean Hard Fill (rubble & mixed material),18,other clean hard fill (rubble & mixed material),IN,154,PRATT804,Pratt Trucking,,Axle 4_5,216-633-1766,,True,pratt804,93,MREX,"8616 Euclid-Chardon Road, Kirtland, OH, 44094",,,,2788,Univ Hts Debris Removal (2788),City of University Heights,Y,1,
Axle 4_5, $165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,Other Clean Hard Fill (rubble & mixed material),IN,2026-04-07T10:11:00,rht247,Other Clean Hard Fill (rubble & mixed material),18,other clean hard fill (rubble & mixed material),IN,161,RHT247,RH 24 7 TRUCKING,,Axle 4_5,,PNT2020,True,rht247,93,MREX,"8616 Euclid-Chardon Road, Kirtland, OH, 44094",,,,2777,Cuy Co Central Svc Camp (2777),Gilbane Building Company,Y,1,
Axle 4_5, $165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,Other Clean Hard Fill (rubble & mixed material),IN,2026-04-07T10:20:00,jdh05,Other Clean Hard Fill (rubble & mixed material),18,other clean hard fill (rubble & mixed material),IN,88,JDH05,JDH MANAGEMENT LLC,,Axle 4_5,,Temp Tag,True,jdh05,93,MREX,"8616 Euclid-Chardon Road, Kirtland, OH, 44094",,,,2777,Cuy Co Central Svc Camp (2777),Gilbane Building Company,Y,1,
Axle 4_5, $165.00 ,Shook Construction Co. ,Bedford,Bedford,Other Clean Hard Fill (rubble & mixed material),IN,2026-04-07T10:24:00,rl09,Other Clean Hard Fill (rubble & mixed material),18,other clean hard fill (rubble & mixed material),IN,162,RL09,RL COLE,,Axle 4_5,216-707-9550,,True,rl09,121,Shook Construction Co. ,"6860 W. Snowville Rd. Ste. 100, Brecksville, OH, 44141",,9372766666,invoices@shookconstruction.com,Bedford,Bedford,Shook Construction Co. ,N,1,2026-02-23T08:01:00
Axle 4_5, $165.00 ,MREX,University Hts. Debris Removal (2788),2788,Other Clean Hard Fill (rubble & mixed material),IN,2026-04-07T10:24:00,pratt809,Other Clean Hard Fill (rubble & mixed material),18,other clean hard fill (rubble & mixed material),IN,159,PRATT809,Pratt Trucking,,Axle 4_5,216-633-1766,,True,pratt809,93,MREX,"8616 Euclid-Chardon Road, Kirtland, OH, 44094",,,,2788,Univ Hts Debris Removal (2788),City of University Heights,Y,1,
Axle 4_5, $165.00 ,Shook Construction Co. ,Bedford,Bedford,Other Clean Hard Fill (rubble & mixed material),IN,2026-04-07T10:26:00,rl21,Other Clean Hard Fill (rubble & mixed material),18,other clean hard fill (rubble & mixed material),IN,209,RL21,Legacy Data (Unknown Hauler),,Axle 4_5,,,True,rl21,121,Shook Construction Co. ,"6860 W. Snowville Rd. Ste. 100, Brecksville, OH, 44141",,9372766666,invoices@shookconstruction.com,Bedford,Bedford,Shook Construction Co. ,N,1,2026-02-23T08:01:00
Axle 4_5, $165.00 ,MREX,University Hts. Debris Removal (2788),2788,Other Clean Hard Fill (rubble & mixed material),IN,2026-04-07T10:28:00,cpro33,Other Clean Hard Fill (rubble & mixed material),18,other clean hard fill (rubble & mixed material),IN,442,CPRO33,Legacy Data (Unknown Hauler),,Axle 4_5,,,True,cpro33,93,MREX,"8616 Euclid-Chardon Road, Kirtland, OH, 44094",,,,2788,Univ Hts Debris Removal (2788),City of University Heights,Y,1,
Axle 4_5, $165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,Other Clean Hard Fill (rubble & mixed material),IN,2026-04-07T10:30:00,met94,Other Clean Hard Fill (rubble & mixed material),18,other clean hard fill (rubble & mixed material),IN,444,MET94,Legacy Data (Unknown Hauler),,Axle 4_5,,,True,met94,93,MREX,"8616 Euclid-Chardon Road, Kirtland, OH, 44094",,,,2777,Cuy Co Central Svc Camp (2777),Gilbane Building Company,Y,1,
Axle 4_5, $165.00 ,Shook Construction Co. ,Bedford,Bedford,Other Clean Hard Fill (rubble & mixed material),IN,2026-04-07T10:30:00,rl14,Other Clean Hard Fill (rubble & mixed material),18,other clean hard fill (rubble & mixed material),IN,216,RL14,Legacy Data (Unknown Hauler),,Axle 4_5,,,True,rl14,121,Shook Construction Co. ,"6860 W. Snowville Rd. Ste. 100, Brecksville, OH, 44141",,9372766666,invoices@shookconstruction.com,Bedford,Bedford,Shook Construction Co. ,N,1,2026-02-23T08:01:00
Axle 4_5, $165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,Other Clean Hard Fill (rubble & mixed material),IN,2026-04-07T10:31:00,mak22,Other Clean Hard Fill (rubble & mixed material),18,other clean hard fill (rubble & mixed material),IN,97,MAK22,Makupson Logistics,,Axle 4_5,,Temp tag,True,mak22,93,MREX,"8616 Euclid-Chardon Road, Kirtland, OH, 44094",,,,2777,Cuy Co Central Svc Camp (2777),Gilbane Building Company,Y,1,
